nohup: ignoring input
###training start~~~~
hash_gan.py:286: UserWarning: invalid index of a 0-dim tensor. This will be an error in PyTorch 0.5. Use tensor.item() to convert a 0-dim tensor to a Python number
  epoch, itr, len(train_loader)*opt.batch_size, loss_d.data[0], loss_g.data[0]))
===> Epoch[130](29810/58368): Loss_D: 51.4350700 Loss_G: 0.3235
===> Epoch[130](29811/58368): Loss_D: 51.6112061 Loss_G: 0.3229
===> Epoch[130](29812/58368): Loss_D: 51.6221008 Loss_G: 0.3205
===> Epoch[130](29813/58368): Loss_D: 52.0658531 Loss_G: 0.3246
===> Epoch[130](29814/58368): Loss_D: 51.6041183 Loss_G: 0.3254
===> Epoch[130](29815/58368): Loss_D: 48.5122261 Loss_G: 0.3207
===> Epoch[130](29816/58368): Loss_D: 52.2374229 Loss_G: 0.3248
===> Epoch[130](29817/58368): Loss_D: 51.3467102 Loss_G: 0.3214
===> Epoch[130](29818/58368): Loss_D: 50.0146866 Loss_G: 0.3254
===> Epoch[130](29819/58368): Loss_D: 53.2043037 Loss_G: 0.3232
===> Epoch[130](29820/58368): Loss_D: 53.6233673 Loss_G: 0.3277
===> Epoch[130](29821/58368): Loss_D: 51.1855545 Loss_G: 0.3252
===> Epoch[130](29822/58368): Loss_D: 49.7978859 Loss_G: 0.3227
===> Epoch[130](29823/58368): Loss_D: 50.5780106 Loss_G: 0.3245
===> Epoch[130](29824/58368): Loss_D: 51.5307884 Loss_G: 0.3245
===> Epoch[130](29825/58368): Loss_D: 49.3207054 Loss_G: 0.3251
===> Epoch[130](29826/58368): Loss_D: 53.0804100 Loss_G: 0.3253
===> Epoch[130](29827/58368): Loss_D: 50.7062340 Loss_G: 0.3235
===> Epoch[130](29828/58368): Loss_D: 52.7602272 Loss_G: 0.3224
===> Epoch[130](29829/58368): Loss_D: 50.1861534 Loss_G: 0.3227
===> Epoch[130](29830/58368): Loss_D: 51.2641449 Loss_G: 0.3222
===> Epoch[130](29831/58368): Loss_D: 54.3492737 Loss_G: 0.3243
===> Epoch[130](29832/58368): Loss_D: 49.2466965 Loss_G: 0.3195
===> Epoch[130](29833/58368): Loss_D: 48.2674713 Loss_G: 0.3194
===> Epoch[130](29834/58368): Loss_D: 51.8280144 Loss_G: 0.3179
===> Epoch[130](29835/58368): Loss_D: 49.8291512 Loss_G: 0.3197
===> Epoch[130](29836/58368): Loss_D: 50.0854416 Loss_G: 0.3210
===> Epoch[130](29837/58368): Loss_D: 52.0201492 Loss_G: 0.3213
===> Epoch[130](29838/58368): Loss_D: 50.4378662 Loss_G: 0.3229
===> Epoch[130](29839/58368): Loss_D: 48.8725548 Loss_G: 0.3203
===> Epoch[130](29840/58368): Loss_D: 50.7925568 Loss_G: 0.3234
===> Epoch[130](29841/58368): Loss_D: 50.0026360 Loss_G: 0.3219
===> Epoch[130](29842/58368): Loss_D: 50.8413582 Loss_G: 0.3223
===> Epoch[130](29843/58368): Loss_D: 51.7208824 Loss_G: 0.3261
===> Epoch[130](29844/58368): Loss_D: 47.7053185 Loss_G: 0.3209
===> Epoch[130](29845/58368): Loss_D: 50.9426880 Loss_G: 0.3248
===> Epoch[130](29846/58368): Loss_D: 49.8975906 Loss_G: 0.3227
===> Epoch[130](29847/58368): Loss_D: 51.6430511 Loss_G: 0.3237
===> Epoch[130](29848/58368): Loss_D: 52.3478470 Loss_G: 0.3245
===> Epoch[130](29849/58368): Loss_D: 52.0533638 Loss_G: 0.3259
===> Epoch[130](29850/58368): Loss_D: 52.3120842 Loss_G: 0.3253
===> Epoch[130](29851/58368): Loss_D: 50.2198029 Loss_G: 0.3216
===> Epoch[130](29852/58368): Loss_D: 48.6913452 Loss_G: 0.3212
===> Epoch[130](29853/58368): Loss_D: 49.4377251 Loss_G: 0.3238
===> Epoch[130](29854/58368): Loss_D: 53.1074104 Loss_G: 0.3242
===> Epoch[130](29855/58368): Loss_D: 50.6638870 Loss_G: 0.3213
===> Epoch[130](29856/58368): Loss_D: 51.9284515 Loss_G: 0.3259
===> Epoch[130](29857/58368): Loss_D: 52.8932800 Loss_G: 0.3274
===> Epoch[130](29858/58368): Loss_D: 51.6022377 Loss_G: 0.3217
===> Epoch[130](29859/58368): Loss_D: 55.1358948 Loss_G: 0.3246
===> Epoch[130](29860/58368): Loss_D: 51.6570282 Loss_G: 0.3254
===> Epoch[130](29861/58368): Loss_D: 51.8776512 Loss_G: 0.3214
===> Epoch[130](29862/58368): Loss_D: 50.8524399 Loss_G: 0.3215
===> Epoch[130](29863/58368): Loss_D: 50.8488579 Loss_G: 0.3219
===> Epoch[130](29864/58368): Loss_D: 49.9095497 Loss_G: 0.3207
===> Epoch[130](29865/58368): Loss_D: 52.0427589 Loss_G: 0.3224
===> Epoch[130](29866/58368): Loss_D: 48.6724892 Loss_G: 0.3236
===> Epoch[130](29867/58368): Loss_D: 59.3591957 Loss_G: 0.3261
####################################
('map:', 0.5819967272855822)
===> Epoch[131](29868/58368): Loss_D: 49.9792404 Loss_G: 0.3236
===> Epoch[131](29869/58368): Loss_D: 51.9597931 Loss_G: 0.3242
===> Epoch[131](29870/58368): Loss_D: 50.0816269 Loss_G: 0.3224
===> Epoch[131](29871/58368): Loss_D: 48.8718414 Loss_G: 0.3216
===> Epoch[131](29872/58368): Loss_D: 49.9711761 Loss_G: 0.3201
===> Epoch[131](29873/58368): Loss_D: 47.3273010 Loss_G: 0.3204
===> Epoch[131](29874/58368): Loss_D: 50.7368469 Loss_G: 0.3225
===> Epoch[131](29875/58368): Loss_D: 49.1242065 Loss_G: 0.3190
===> Epoch[131](29876/58368): Loss_D: 49.7335892 Loss_G: 0.3210
===> Epoch[131](29877/58368): Loss_D: 50.5731087 Loss_G: 0.3250
===> Epoch[131](29878/58368): Loss_D: 51.9157066 Loss_G: 0.3243
===> Epoch[131](29879/58368): Loss_D: 48.8480377 Loss_G: 0.3223
===> Epoch[131](29880/58368): Loss_D: 51.9106369 Loss_G: 0.3247
===> Epoch[131](29881/58368): Loss_D: 51.3175545 Loss_G: 0.3212
===> Epoch[131](29882/58368): Loss_D: 51.6588135 Loss_G: 0.3229
===> Epoch[131](29883/58368): Loss_D: 49.8814507 Loss_G: 0.3247
===> Epoch[131](29884/58368): Loss_D: 50.0090790 Loss_G: 0.3263
===> Epoch[131](29885/58368): Loss_D: 49.9387856 Loss_G: 0.3205
===> Epoch[131](29886/58368): Loss_D: 50.9374390 Loss_G: 0.3252
===> Epoch[131](29887/58368): Loss_D: 50.5645943 Loss_G: 0.3231
===> Epoch[131](29888/58368): Loss_D: 48.7659950 Loss_G: 0.3216
===> Epoch[131](29889/58368): Loss_D: 49.9016724 Loss_G: 0.3219
===> Epoch[131](29890/58368): Loss_D: 50.4468002 Loss_G: 0.3208
===> Epoch[131](29891/58368): Loss_D: 49.7317696 Loss_G: 0.3218
===> Epoch[131](29892/58368): Loss_D: 50.6598206 Loss_G: 0.3208
===> Epoch[131](29893/58368): Loss_D: 51.7204971 Loss_G: 0.3248
===> Epoch[131](29894/58368): Loss_D: 51.9229736 Loss_G: 0.3236
===> Epoch[131](29895/58368): Loss_D: 51.5167999 Loss_G: 0.3228
===> Epoch[131](29896/58368): Loss_D: 49.8868141 Loss_G: 0.3236
===> Epoch[131](29897/58368): Loss_D: 49.5283165 Loss_G: 0.3200
===> Epoch[131](29898/58368): Loss_D: 49.4742851 Loss_G: 0.3221
===> Epoch[131](29899/58368): Loss_D: 50.8664436 Loss_G: 0.3218
===> Epoch[131](29900/58368): Loss_D: 49.3388557 Loss_G: 0.3238
===> Epoch[131](29901/58368): Loss_D: 50.5419731 Loss_G: 0.3220
===> Epoch[131](29902/58368): Loss_D: 49.6974525 Loss_G: 0.3245
===> Epoch[131](29903/58368): Loss_D: 51.3158073 Loss_G: 0.3248
===> Epoch[131](29904/58368): Loss_D: 53.1607552 Loss_G: 0.3251
===> Epoch[131](29905/58368): Loss_D: 50.7273941 Loss_G: 0.3200
===> Epoch[131](29906/58368): Loss_D: 48.1110573 Loss_G: 0.3185
===> Epoch[131](29907/58368): Loss_D: 48.8715706 Loss_G: 0.3188
===> Epoch[131](29908/58368): Loss_D: 49.2389946 Loss_G: 0.3198
===> Epoch[131](29909/58368): Loss_D: 48.2457619 Loss_G: 0.3193
===> Epoch[131](29910/58368): Loss_D: 52.0261459 Loss_G: 0.3237
===> Epoch[131](29911/58368): Loss_D: 48.6884918 Loss_G: 0.3217
===> Epoch[131](29912/58368): Loss_D: 50.4691658 Loss_G: 0.3217
===> Epoch[131](29913/58368): Loss_D: 48.8647919 Loss_G: 0.3245
===> Epoch[131](29914/58368): Loss_D: 52.9253922 Loss_G: 0.3230
===> Epoch[131](29915/58368): Loss_D: 50.2392159 Loss_G: 0.3220
===> Epoch[131](29916/58368): Loss_D: 50.0169373 Loss_G: 0.3217
===> Epoch[131](29917/58368): Loss_D: 50.2629395 Loss_G: 0.3232
===> Epoch[131](29918/58368): Loss_D: 52.2829628 Loss_G: 0.3247
===> Epoch[131](29919/58368): Loss_D: 53.4697762 Loss_G: 0.3250
===> Epoch[131](29920/58368): Loss_D: 52.6266937 Loss_G: 0.3218
===> Epoch[131](29921/58368): Loss_D: 51.3933525 Loss_G: 0.3211
===> Epoch[131](29922/58368): Loss_D: 52.5928497 Loss_G: 0.3243
===> Epoch[131](29923/58368): Loss_D: 48.6081352 Loss_G: 0.3208
===> Epoch[131](29924/58368): Loss_D: 48.7200089 Loss_G: 0.3237
===> Epoch[131](29925/58368): Loss_D: 49.9832420 Loss_G: 0.3238
===> Epoch[131](29926/58368): Loss_D: 49.4476662 Loss_G: 0.3224
===> Epoch[131](29927/58368): Loss_D: 50.3011742 Loss_G: 0.3227
===> Epoch[131](29928/58368): Loss_D: 48.8857651 Loss_G: 0.3204
===> Epoch[131](29929/58368): Loss_D: 52.9932213 Loss_G: 0.3208
===> Epoch[131](29930/58368): Loss_D: 51.1681633 Loss_G: 0.3221
===> Epoch[131](29931/58368): Loss_D: 51.7300644 Loss_G: 0.3218
===> Epoch[131](29932/58368): Loss_D: 52.7696915 Loss_G: 0.3197
===> Epoch[131](29933/58368): Loss_D: 49.0956459 Loss_G: 0.3223
===> Epoch[131](29934/58368): Loss_D: 52.1261024 Loss_G: 0.3233
===> Epoch[131](29935/58368): Loss_D: 49.1816177 Loss_G: 0.3217
===> Epoch[131](29936/58368): Loss_D: 51.4674644 Loss_G: 0.3264
===> Epoch[131](29937/58368): Loss_D: 52.3966064 Loss_G: 0.3241
===> Epoch[131](29938/58368): Loss_D: 51.0680542 Loss_G: 0.3224
===> Epoch[131](29939/58368): Loss_D: 52.2190514 Loss_G: 0.3244
===> Epoch[131](29940/58368): Loss_D: 51.8895683 Loss_G: 0.3258
===> Epoch[131](29941/58368): Loss_D: 51.2223473 Loss_G: 0.3253
===> Epoch[131](29942/58368): Loss_D: 49.4847984 Loss_G: 0.3211
===> Epoch[131](29943/58368): Loss_D: 50.6322403 Loss_G: 0.3233
===> Epoch[131](29944/58368): Loss_D: 48.2516747 Loss_G: 0.3214
===> Epoch[131](29945/58368): Loss_D: 51.3629189 Loss_G: 0.3243
===> Epoch[131](29946/58368): Loss_D: 51.9366493 Loss_G: 0.3232
===> Epoch[131](29947/58368): Loss_D: 46.3040962 Loss_G: 0.3199
===> Epoch[131](29948/58368): Loss_D: 53.5712433 Loss_G: 0.3254
===> Epoch[131](29949/58368): Loss_D: 52.7274017 Loss_G: 0.3238
===> Epoch[131](29950/58368): Loss_D: 50.0159950 Loss_G: 0.3243
===> Epoch[131](29951/58368): Loss_D: 51.4809151 Loss_G: 0.3221
===> Epoch[131](29952/58368): Loss_D: 48.4103622 Loss_G: 0.3219
===> Epoch[131](29953/58368): Loss_D: 49.9731636 Loss_G: 0.3220
===> Epoch[131](29954/58368): Loss_D: 50.8239174 Loss_G: 0.3230
===> Epoch[131](29955/58368): Loss_D: 52.7730179 Loss_G: 0.3207
===> Epoch[131](29956/58368): Loss_D: 50.0876427 Loss_G: 0.3228
===> Epoch[131](29957/58368): Loss_D: 50.7665977 Loss_G: 0.3244
===> Epoch[131](29958/58368): Loss_D: 52.2774658 Loss_G: 0.3247
===> Epoch[131](29959/58368): Loss_D: 49.6699600 Loss_G: 0.3214
===> Epoch[131](29960/58368): Loss_D: 51.4840355 Loss_G: 0.3239
===> Epoch[131](29961/58368): Loss_D: 49.4971733 Loss_G: 0.3230
===> Epoch[131](29962/58368): Loss_D: 51.4008026 Loss_G: 0.3205
===> Epoch[131](29963/58368): Loss_D: 50.8015404 Loss_G: 0.3226
===> Epoch[131](29964/58368): Loss_D: 49.8235016 Loss_G: 0.3234
===> Epoch[131](29965/58368): Loss_D: 51.2751808 Loss_G: 0.3242
===> Epoch[131](29966/58368): Loss_D: 50.5043945 Loss_G: 0.3234
===> Epoch[131](29967/58368): Loss_D: 51.2597809 Loss_G: 0.3262
===> Epoch[131](29968/58368): Loss_D: 54.4612617 Loss_G: 0.3235
===> Epoch[131](29969/58368): Loss_D: 51.2611885 Loss_G: 0.3218
===> Epoch[131](29970/58368): Loss_D: 51.7185173 Loss_G: 0.3264
===> Epoch[131](29971/58368): Loss_D: 49.5240746 Loss_G: 0.3194
===> Epoch[131](29972/58368): Loss_D: 50.9231339 Loss_G: 0.3221
===> Epoch[131](29973/58368): Loss_D: 53.4192543 Loss_G: 0.3227
===> Epoch[131](29974/58368): Loss_D: 54.3121185 Loss_G: 0.3254
===> Epoch[131](29975/58368): Loss_D: 51.5118675 Loss_G: 0.3282
===> Epoch[131](29976/58368): Loss_D: 51.0162430 Loss_G: 0.3242
===> Epoch[131](29977/58368): Loss_D: 54.1654930 Loss_G: 0.3243
===> Epoch[131](29978/58368): Loss_D: 48.2560577 Loss_G: 0.3228
===> Epoch[131](29979/58368): Loss_D: 50.6424103 Loss_G: 0.3238
===> Epoch[131](29980/58368): Loss_D: 50.3453102 Loss_G: 0.3232
===> Epoch[131](29981/58368): Loss_D: 49.9785385 Loss_G: 0.3210
===> Epoch[131](29982/58368): Loss_D: 49.6714020 Loss_G: 0.3205
===> Epoch[131](29983/58368): Loss_D: 51.2112274 Loss_G: 0.3245
===> Epoch[131](29984/58368): Loss_D: 50.8213196 Loss_G: 0.3232
===> Epoch[131](29985/58368): Loss_D: 52.3825912 Loss_G: 0.3225
===> Epoch[131](29986/58368): Loss_D: 52.9444618 Loss_G: 0.3245
===> Epoch[131](29987/58368): Loss_D: 51.5863152 Loss_G: 0.3228
===> Epoch[131](29988/58368): Loss_D: 48.2865829 Loss_G: 0.3232
===> Epoch[131](29989/58368): Loss_D: 52.3250732 Loss_G: 0.3248
===> Epoch[131](29990/58368): Loss_D: 51.3541260 Loss_G: 0.3228
===> Epoch[131](29991/58368): Loss_D: 51.0349464 Loss_G: 0.3244
===> Epoch[131](29992/58368): Loss_D: 49.1798286 Loss_G: 0.3218
===> Epoch[131](29993/58368): Loss_D: 52.9719810 Loss_G: 0.3247
===> Epoch[131](29994/58368): Loss_D: 48.6577568 Loss_G: 0.3254
===> Epoch[131](29995/58368): Loss_D: 50.1727448 Loss_G: 0.3204
===> Epoch[131](29996/58368): Loss_D: 52.7389908 Loss_G: 0.3220
===> Epoch[131](29997/58368): Loss_D: 50.0062256 Loss_G: 0.3231
===> Epoch[131](29998/58368): Loss_D: 53.1434479 Loss_G: 0.3242
===> Epoch[131](29999/58368): Loss_D: 47.3947716 Loss_G: 0.3228
===> Epoch[131](30000/58368): Loss_D: 51.0451279 Loss_G: 0.3256
===> Epoch[131](30001/58368): Loss_D: 48.4025917 Loss_G: 0.3210
===> Epoch[131](30002/58368): Loss_D: 50.5260315 Loss_G: 0.3226
===> Epoch[131](30003/58368): Loss_D: 49.5445900 Loss_G: 0.3230
===> Epoch[131](30004/58368): Loss_D: 51.1214142 Loss_G: 0.3263
===> Epoch[131](30005/58368): Loss_D: 52.0434303 Loss_G: 0.3223
===> Epoch[131](30006/58368): Loss_D: 50.4669151 Loss_G: 0.3215
===> Epoch[131](30007/58368): Loss_D: 50.7630157 Loss_G: 0.3211
===> Epoch[131](30008/58368): Loss_D: 52.3590698 Loss_G: 0.3216
===> Epoch[131](30009/58368): Loss_D: 50.6907616 Loss_G: 0.3216
===> Epoch[131](30010/58368): Loss_D: 48.1534653 Loss_G: 0.3208
===> Epoch[131](30011/58368): Loss_D: 51.1494675 Loss_G: 0.3246
===> Epoch[131](30012/58368): Loss_D: 51.1911964 Loss_G: 0.3228
===> Epoch[131](30013/58368): Loss_D: 51.7069054 Loss_G: 0.3236
===> Epoch[131](30014/58368): Loss_D: 50.6700020 Loss_G: 0.3230
===> Epoch[131](30015/58368): Loss_D: 51.1808128 Loss_G: 0.3221
===> Epoch[131](30016/58368): Loss_D: 53.8904877 Loss_G: 0.3241
===> Epoch[131](30017/58368): Loss_D: 48.3302269 Loss_G: 0.3205
===> Epoch[131](30018/58368): Loss_D: 51.6153831 Loss_G: 0.3244
===> Epoch[131](30019/58368): Loss_D: 51.5976143 Loss_G: 0.3250
===> Epoch[131](30020/58368): Loss_D: 51.5070381 Loss_G: 0.3230
===> Epoch[131](30021/58368): Loss_D: 49.5382957 Loss_G: 0.3208
===> Epoch[131](30022/58368): Loss_D: 50.9331856 Loss_G: 0.3257
===> Epoch[131](30023/58368): Loss_D: 48.7595711 Loss_G: 0.3234
===> Epoch[131](30024/58368): Loss_D: 52.8080521 Loss_G: 0.3224
===> Epoch[131](30025/58368): Loss_D: 50.2976341 Loss_G: 0.3170
===> Epoch[131](30026/58368): Loss_D: 50.9221992 Loss_G: 0.3227
===> Epoch[131](30027/58368): Loss_D: 48.1782532 Loss_G: 0.3218
===> Epoch[131](30028/58368): Loss_D: 49.2572670 Loss_G: 0.3209
===> Epoch[131](30029/58368): Loss_D: 47.3838043 Loss_G: 0.3221
===> Epoch[131](30030/58368): Loss_D: 48.4272156 Loss_G: 0.3242
===> Epoch[131](30031/58368): Loss_D: 48.0068855 Loss_G: 0.3215
===> Epoch[131](30032/58368): Loss_D: 48.8553429 Loss_G: 0.3241
===> Epoch[131](30033/58368): Loss_D: 52.9795761 Loss_G: 0.3246
===> Epoch[131](30034/58368): Loss_D: 49.1038094 Loss_G: 0.3202
===> Epoch[131](30035/58368): Loss_D: 47.7373428 Loss_G: 0.3244
===> Epoch[131](30036/58368): Loss_D: 52.6209908 Loss_G: 0.3233
===> Epoch[131](30037/58368): Loss_D: 50.1136169 Loss_G: 0.3198
===> Epoch[131](30038/58368): Loss_D: 50.7891769 Loss_G: 0.3201
===> Epoch[131](30039/58368): Loss_D: 50.2544022 Loss_G: 0.3236
===> Epoch[131](30040/58368): Loss_D: 51.4285545 Loss_G: 0.3196
===> Epoch[131](30041/58368): Loss_D: 50.7040672 Loss_G: 0.3227
===> Epoch[131](30042/58368): Loss_D: 52.1284981 Loss_G: 0.3239
===> Epoch[131](30043/58368): Loss_D: 52.5490417 Loss_G: 0.3256
===> Epoch[131](30044/58368): Loss_D: 51.7184448 Loss_G: 0.3257
===> Epoch[131](30045/58368): Loss_D: 50.5136147 Loss_G: 0.3221
===> Epoch[131](30046/58368): Loss_D: 53.2380676 Loss_G: 0.3212
===> Epoch[131](30047/58368): Loss_D: 50.4550514 Loss_G: 0.3229
===> Epoch[131](30048/58368): Loss_D: 50.4847183 Loss_G: 0.3199
===> Epoch[131](30049/58368): Loss_D: 51.6903458 Loss_G: 0.3241
===> Epoch[131](30050/58368): Loss_D: 53.4692078 Loss_G: 0.3252
===> Epoch[131](30051/58368): Loss_D: 51.8688622 Loss_G: 0.3252
===> Epoch[131](30052/58368): Loss_D: 49.2024078 Loss_G: 0.3219
===> Epoch[131](30053/58368): Loss_D: 50.6829720 Loss_G: 0.3224
===> Epoch[131](30054/58368): Loss_D: 54.8019333 Loss_G: 0.3260
===> Epoch[131](30055/58368): Loss_D: 54.8075180 Loss_G: 0.3250
===> Epoch[131](30056/58368): Loss_D: 53.1436234 Loss_G: 0.3254
===> Epoch[131](30057/58368): Loss_D: 51.3076096 Loss_G: 0.3225
===> Epoch[131](30058/58368): Loss_D: 50.8841705 Loss_G: 0.3239
===> Epoch[131](30059/58368): Loss_D: 53.2763519 Loss_G: 0.3234
===> Epoch[131](30060/58368): Loss_D: 50.3688698 Loss_G: 0.3225
===> Epoch[131](30061/58368): Loss_D: 48.5635529 Loss_G: 0.3226
===> Epoch[131](30062/58368): Loss_D: 51.1200905 Loss_G: 0.3234
===> Epoch[131](30063/58368): Loss_D: 51.0558357 Loss_G: 0.3265
===> Epoch[131](30064/58368): Loss_D: 49.2543716 Loss_G: 0.3210
===> Epoch[131](30065/58368): Loss_D: 49.1006050 Loss_G: 0.3254
===> Epoch[131](30066/58368): Loss_D: 53.0970573 Loss_G: 0.3254
===> Epoch[131](30067/58368): Loss_D: 48.8460159 Loss_G: 0.3224
===> Epoch[131](30068/58368): Loss_D: 48.7305717 Loss_G: 0.3255
===> Epoch[131](30069/58368): Loss_D: 49.3770409 Loss_G: 0.3255
===> Epoch[131](30070/58368): Loss_D: 50.4577293 Loss_G: 0.3209
===> Epoch[131](30071/58368): Loss_D: 52.6687012 Loss_G: 0.3238
===> Epoch[131](30072/58368): Loss_D: 51.9945869 Loss_G: 0.3231
===> Epoch[131](30073/58368): Loss_D: 51.3462715 Loss_G: 0.3218
===> Epoch[131](30074/58368): Loss_D: 52.6828651 Loss_G: 0.3209
===> Epoch[131](30075/58368): Loss_D: 47.4090843 Loss_G: 0.3220
===> Epoch[131](30076/58368): Loss_D: 52.7005272 Loss_G: 0.3232
===> Epoch[131](30077/58368): Loss_D: 52.6692123 Loss_G: 0.3256
===> Epoch[131](30078/58368): Loss_D: 53.4633026 Loss_G: 0.3244
===> Epoch[131](30079/58368): Loss_D: 52.1889420 Loss_G: 0.3207
===> Epoch[131](30080/58368): Loss_D: 53.9265556 Loss_G: 0.3243
===> Epoch[131](30081/58368): Loss_D: 48.3872757 Loss_G: 0.3216
===> Epoch[131](30082/58368): Loss_D: 52.6404190 Loss_G: 0.3209
===> Epoch[131](30083/58368): Loss_D: 50.5569191 Loss_G: 0.3224
===> Epoch[131](30084/58368): Loss_D: 51.1209908 Loss_G: 0.3230
===> Epoch[131](30085/58368): Loss_D: 52.6681442 Loss_G: 0.3211
===> Epoch[131](30086/58368): Loss_D: 51.2833900 Loss_G: 0.3241
===> Epoch[131](30087/58368): Loss_D: 55.1553764 Loss_G: 0.3245
===> Epoch[131](30088/58368): Loss_D: 53.8912697 Loss_G: 0.3267
===> Epoch[131](30089/58368): Loss_D: 51.8537750 Loss_G: 0.3222
===> Epoch[131](30090/58368): Loss_D: 50.9346237 Loss_G: 0.3246
===> Epoch[131](30091/58368): Loss_D: 49.2503738 Loss_G: 0.3242
===> Epoch[131](30092/58368): Loss_D: 50.0567741 Loss_G: 0.3210
===> Epoch[131](30093/58368): Loss_D: 51.8265953 Loss_G: 0.3229
===> Epoch[131](30094/58368): Loss_D: 49.5909271 Loss_G: 0.3211
===> Epoch[131](30095/58368): Loss_D: 52.8048058 Loss_G: 0.3204
####################################
('map:', 0.5813081720716764)
===> Epoch[132](30096/58368): Loss_D: 49.6505966 Loss_G: 0.3256
===> Epoch[132](30097/58368): Loss_D: 49.3412666 Loss_G: 0.3231
===> Epoch[132](30098/58368): Loss_D: 50.7367477 Loss_G: 0.3221
===> Epoch[132](30099/58368): Loss_D: 51.3087921 Loss_G: 0.3169
===> Epoch[132](30100/58368): Loss_D: 52.1065369 Loss_G: 0.3271
===> Epoch[132](30101/58368): Loss_D: 48.7324829 Loss_G: 0.3223
===> Epoch[132](30102/58368): Loss_D: 51.7089005 Loss_G: 0.3247
===> Epoch[132](30103/58368): Loss_D: 49.8886490 Loss_G: 0.3230
===> Epoch[132](30104/58368): Loss_D: 53.2107964 Loss_G: 0.3236
===> Epoch[132](30105/58368): Loss_D: 51.6954117 Loss_G: 0.3248
===> Epoch[132](30106/58368): Loss_D: 49.7889786 Loss_G: 0.3241
===> Epoch[132](30107/58368): Loss_D: 52.0114594 Loss_G: 0.3217
===> Epoch[132](30108/58368): Loss_D: 50.6474533 Loss_G: 0.3217
===> Epoch[132](30109/58368): Loss_D: 49.3999748 Loss_G: 0.3255
===> Epoch[132](30110/58368): Loss_D: 49.7156563 Loss_G: 0.3203
===> Epoch[132](30111/58368): Loss_D: 49.4502335 Loss_G: 0.3222
===> Epoch[132](30112/58368): Loss_D: 50.3764076 Loss_G: 0.3249
===> Epoch[132](30113/58368): Loss_D: 48.6453171 Loss_G: 0.3212
===> Epoch[132](30114/58368): Loss_D: 48.3066864 Loss_G: 0.3238
===> Epoch[132](30115/58368): Loss_D: 49.7969818 Loss_G: 0.3218
===> Epoch[132](30116/58368): Loss_D: 48.3314018 Loss_G: 0.3236
===> Epoch[132](30117/58368): Loss_D: 50.1478882 Loss_G: 0.3236
===> Epoch[132](30118/58368): Loss_D: 53.8071213 Loss_G: 0.3227
===> Epoch[132](30119/58368): Loss_D: 48.9213753 Loss_G: 0.3203
===> Epoch[132](30120/58368): Loss_D: 50.3645287 Loss_G: 0.3251
===> Epoch[132](30121/58368): Loss_D: 49.3912163 Loss_G: 0.3210
===> Epoch[132](30122/58368): Loss_D: 51.9750748 Loss_G: 0.3249
===> Epoch[132](30123/58368): Loss_D: 49.9858017 Loss_G: 0.3200
===> Epoch[132](30124/58368): Loss_D: 53.0403862 Loss_G: 0.3256
===> Epoch[132](30125/58368): Loss_D: 50.6769257 Loss_G: 0.3249
===> Epoch[132](30126/58368): Loss_D: 51.5461693 Loss_G: 0.3226
===> Epoch[132](30127/58368): Loss_D: 49.4384346 Loss_G: 0.3222
===> Epoch[132](30128/58368): Loss_D: 47.9628258 Loss_G: 0.3215
===> Epoch[132](30129/58368): Loss_D: 52.1537476 Loss_G: 0.3205
===> Epoch[132](30130/58368): Loss_D: 51.4695740 Loss_G: 0.3245
===> Epoch[132](30131/58368): Loss_D: 51.8985519 Loss_G: 0.3214
===> Epoch[132](30132/58368): Loss_D: 52.4432869 Loss_G: 0.3218
===> Epoch[132](30133/58368): Loss_D: 51.0373154 Loss_G: 0.3235
===> Epoch[132](30134/58368): Loss_D: 51.1731377 Loss_G: 0.3206
===> Epoch[132](30135/58368): Loss_D: 51.9717026 Loss_G: 0.3244
===> Epoch[132](30136/58368): Loss_D: 49.0150604 Loss_G: 0.3210
===> Epoch[132](30137/58368): Loss_D: 49.8015938 Loss_G: 0.3202
===> Epoch[132](30138/58368): Loss_D: 47.4813690 Loss_G: 0.3205
===> Epoch[132](30139/58368): Loss_D: 48.9501228 Loss_G: 0.3250
===> Epoch[132](30140/58368): Loss_D: 49.4238243 Loss_G: 0.3212
===> Epoch[132](30141/58368): Loss_D: 51.3838768 Loss_G: 0.3234
===> Epoch[132](30142/58368): Loss_D: 51.7120209 Loss_G: 0.3248
===> Epoch[132](30143/58368): Loss_D: 50.6544991 Loss_G: 0.3206
===> Epoch[132](30144/58368): Loss_D: 51.4027061 Loss_G: 0.3246
===> Epoch[132](30145/58368): Loss_D: 51.7997208 Loss_G: 0.3241
===> Epoch[132](30146/58368): Loss_D: 50.8575325 Loss_G: 0.3244
===> Epoch[132](30147/58368): Loss_D: 50.2046547 Loss_G: 0.3244
===> Epoch[132](30148/58368): Loss_D: 51.8110123 Loss_G: 0.3200
===> Epoch[132](30149/58368): Loss_D: 53.0185471 Loss_G: 0.3225
===> Epoch[132](30150/58368): Loss_D: 48.8300552 Loss_G: 0.3208
===> Epoch[132](30151/58368): Loss_D: 47.5761070 Loss_G: 0.3194
===> Epoch[132](30152/58368): Loss_D: 49.0518227 Loss_G: 0.3240
===> Epoch[132](30153/58368): Loss_D: 50.0295944 Loss_G: 0.3232
===> Epoch[132](30154/58368): Loss_D: 48.2046432 Loss_G: 0.3228
